"gutenberg_id" "text" "linenumber" "chapter"
"422" 5200 "want to fall flat on his back before entering the room. He was still" 422 0
"423" 5200 "occupied with this difficult movement, unable to pay attention to" 423 0
"424" 5200 "anything else, when he heard the chief clerk exclaim a loud “Oh!”," 424 0
"425" 5200 "which sounded like the soughing of the wind. Now he also saw him—he was" 425 0
"426" 5200 "the nearest to the door—his hand pressed against his open mouth and" 426 0
"427" 5200 "slowly retreating as if driven by a steady and invisible force." 427 0
"428" 5200 "Gregor’s mother, her hair still dishevelled from bed despite the chief" 428 0
"429" 5200 "clerk’s being there, looked at his father. Then she unfolded her arms," 429 0
"430" 5200 "took two steps forward towards Gregor and sank down onto the floor into" 430 0
"431" 5200 "her skirts that spread themselves out around her as her head" 431 0
"432" 5200 "disappeared down onto her breast. His father looked hostile, and" 432 0
"433" 5200 "clenched his fists as if wanting to knock Gregor back into his room." 433 0
"434" 5200 "Then he looked uncertainly round the living room, covered his eyes with" 434 0
"435" 5200 "his hands and wept so that his powerful chest shook." 435 0
"436" 5200 "" 436 0
"437" 5200 "So Gregor did not go into the room, but leant against the inside of the" 437 0
"438" 5200 "other door which was still held bolted in place. In this way only half" 438 0
"439" 5200 "of his body could be seen, along with his head above it which he leant" 439 0
"440" 5200 "over to one side as he peered out at the others. Meanwhile the day had" 440 0
"441" 5200 "become much lighter; part of the endless, grey-black building on the" 441 0
"442" 5200 "other side of the street—which was a hospital—could be seen quite" 442 0
"443" 5200 "clearly with the austere and regular line of windows piercing its" 443 0
"444" 5200 "façade; the rain was still falling, now throwing down large, individual" 444 0
"445" 5200 "droplets which hit the ground one at a time. The washing up from" 445 0
"446" 5200 "breakfast lay on the table; there was so much of it because, for" 446 0
"447" 5200 "Gregor’s father, breakfast was the most important meal of the day and" 447 0
"448" 5200 "he would stretch it out for several hours as he sat reading a number of" 448 0
"449" 5200 "different newspapers. On the wall exactly opposite there was photograph" 449 0
"450" 5200 "of Gregor when he was a lieutenant in the army, his sword in his hand" 450 0
"451" 5200 "and a carefree smile on his face as he called forth respect for his" 451 0
"452" 5200 "uniform and bearing. The door to the entrance hall was open and as the" 452 0
"453" 5200 "front door of the flat was also open he could see onto the landing and" 453 0
"454" 5200 "the stairs where they began their way down below." 454 0
"455" 5200 "" 455 0
"456" 5200 "“Now, then”, said Gregor, well aware that he was the only one to have" 456 0
"457" 5200 "kept calm, “I’ll get dressed straight away now, pack up my samples and" 457 0
"458" 5200 "set off. Will you please just let me leave? You can see”, he said to" 458 0
"459" 5200 "the chief clerk, “that I’m not stubborn and I like to do my job; being" 459 0
"460" 5200 "a commercial traveller is arduous but without travelling I couldn’t" 460 0
"461" 5200 "earn my living. So where are you going, in to the office? Yes? Will you" 461 0
"462" 5200 "report everything accurately, then? It’s quite possible for someone to" 462 0
"463" 5200 "be temporarily unable to work, but that’s just the right time to" 463 0
"464" 5200 "remember what’s been achieved in the past and consider that later on," 464 0
"465" 5200 "once the difficulty has been removed, he will certainly work with all" 465 0
"466" 5200 "the more diligence and concentration. You’re well aware that I’m" 466 0
"467" 5200 "seriously in debt to our employer as well as having to look after my" 467 0
"468" 5200 "parents and my sister, so that I’m trapped in a difficult situation," 468 0
"469" 5200 "but I will work my way out of it again. Please don’t make things any" 469 0
"470" 5200 "harder for me than they are already, and don’t take sides against me at" 470 0
"471" 5200 "the office. I know that nobody likes the travellers. They think we earn" 471 0
"472" 5200 "an enormous wage as well as having a soft time of it. That’s just" 472 0
"473" 5200 "prejudice but they have no particular reason to think better of it. But" 473 0
"474" 5200 "you, sir, you have a better overview than the rest of the staff, in" 474 0
"475" 5200 "fact, if I can say this in confidence, a better overview than the boss" 475 0
"476" 5200 "himself—it’s very easy for a businessman like him to make mistakes" 476 0
"477" 5200 "about his employees and judge them more harshly than he should. And" 477 0
"478" 5200 "you’re also well aware that we travellers spend almost the whole year" 478 0
"479" 5200 "away from the office, so that we can very easily fall victim to gossip" 479 0
"480" 5200 "and chance and groundless complaints, and it’s almost impossible to" 480 0
"481" 5200 "defend yourself from that sort of thing, we don’t usually even hear" 481 0
"482" 5200 "about them, or if at all it’s when we arrive back home exhausted from a" 482 0
"483" 5200 "trip, and that’s when we feel the harmful effects of what’s been going" 483 0
"484" 5200 "on without even knowing what caused them. Please, don’t go away, at" 484 0
"485" 5200 "least first say something to show that you grant that I’m at least" 485 0
"486" 5200 "partly right!”" 486 0
"487" 5200 "" 487 0
"488" 5200 "But the chief clerk had turned away as soon as Gregor had started to" 488 0
"489" 5200 "speak, and, with protruding lips, only stared back at him over his" 489 0
"490" 5200 "trembling shoulders as he left. He did not keep still for a moment" 490 0
"491" 5200 "while Gregor was speaking, but moved steadily towards the door without" 491 0
"492" 5200 "taking his eyes off him. He moved very gradually, as if there had been" 492 0
"493" 5200 "some secret prohibition on leaving the room. It was only when he had" 493 0
"494" 5200 "reached the entrance hall that he made a sudden movement, drew his foot" 494 0
"495" 5200 "from the living room, and rushed forward in a panic. In the hall, he" 495 0
"496" 5200 "stretched his right hand far out towards the stairway as if out there," 496 0
"497" 5200 "there were some supernatural force waiting to save him." 497 0
"498" 5200 "" 498 0
"499" 5200 "Gregor realised that it was out of the question to let the chief clerk" 499 0
"500" 5200 "go away in this mood if his position in the firm was not to be put into" 500 0
"501" 5200 "extreme danger. That was something his parents did not understand very" 501 0
"502" 5200 "well; over the years, they had become convinced that this job would" 502 0
"503" 5200 "provide for Gregor for his entire life, and besides, they had so much" 503 0
"504" 5200 "to worry about at present that they had lost sight of any thought for" 504 0
"505" 5200 "the future. Gregor, though, did think about the future. The chief clerk" 505 0
"506" 5200 "had to be held back, calmed down, convinced and finally won over; the" 506 0
"507" 5200 "future of Gregor and his family depended on it! If only his sister were" 507 0
"508" 5200 "here! She was clever; she was already in tears while Gregor was still" 508 0
"509" 5200 "lying peacefully on his back. And the chief clerk was a lover of women," 509 0
"510" 5200 "surely she could persuade him; she would close the front door in the" 510 0
"511" 5200 "entrance hall and talk him out of his shocked state. But his sister was" 511 0
"512" 5200 "not there, Gregor would have to do the job himself. And without" 512 0
"513" 5200 "considering that he still was not familiar with how well he could move" 513 0
"514" 5200 "about in his present state, or that his speech still might not—or" 514 0
"515" 5200 "probably would not—be understood, he let go of the door; pushed himself" 515 0
"516" 5200 "through the opening; tried to reach the chief clerk on the landing who," 516 0
"517" 5200 "ridiculously, was holding on to the banister with both hands; but" 517 0
"518" 5200 "Gregor fell immediately over and, with a little scream as he sought" 518 0
"519" 5200 "something to hold onto, landed on his numerous little legs. Hardly had" 519 0
"520" 5200 "that happened than, for the first time that day, he began to feel" 520 0
"521" 5200 "alright with his body; the little legs had the solid ground under them;" 521 0
"522" 5200 "to his pleasure, they did exactly as he told them; they were even" 522 0
"523" 5200 "making the effort to carry him where he wanted to go; and he was soon" 523 0
"524" 5200 "believing that all his sorrows would soon be finally at an end. He held" 524 0
"525" 5200 "back the urge to move but swayed from side to side as he crouched there" 525 0
"526" 5200 "on the floor. His mother was not far away in front of him and seemed," 526 0
"527" 5200 "at first, quite engrossed in herself, but then she suddenly jumped up" 527 0
"528" 5200 "with her arms outstretched and her fingers spread shouting: “Help, for" 528 0
"529" 5200 "pity’s sake, Help!” The way she held her head suggested she wanted to" 529 0
"530" 5200 "see Gregor better, but the unthinking way she was hurrying backwards" 530 0
"531" 5200 "showed that she did not; she had forgotten that the table was behind" 531 0
"532" 5200 "her with all the breakfast things on it; when she reached the table she" 532 0
"533" 5200 "sat quickly down on it without knowing what she was doing; without even" 533 0
"534" 5200 "seeming to notice that the coffee pot had been knocked over and a gush" 534 0
"535" 5200 "of coffee was pouring down onto the carpet." 535 0
"536" 5200 "" 536 0
"537" 5200 "“Mother, mother”, said Gregor gently, looking up at her. He had" 537 0
"538" 5200 "completely forgotten the chief clerk for the moment, but could not help" 538 0
"539" 5200 "himself snapping in the air with his jaws at the sight of the flow of" 539 0
"540" 5200 "coffee. That set his mother screaming anew, she fled from the table and" 540 0
"541" 5200 "into the arms of his father as he rushed towards her. Gregor, though," 541 0
"542" 5200 "had no time to spare for his parents now; the chief clerk had already" 542 0
"543" 5200 "reached the stairs; with his chin on the banister, he looked back for" 543 0
"544" 5200 "the last time. Gregor made a run for him; he wanted to be sure of" 544 0
"545" 5200 "reaching him; the chief clerk must have expected something, as he leapt" 545 0
"546" 5200 "down several steps at once and disappeared; his shouts resounding all" 546 0
"547" 5200 "around the staircase. The flight of the chief clerk seemed," 547 0
"548" 5200 "unfortunately, to put Gregor’s father into a panic as well. Until then" 548 0
"549" 5200 "he had been relatively self controlled, but now, instead of running" 549 0
"550" 5200 "after the chief clerk himself, or at least not impeding Gregor as he" 550 0
"551" 5200 "ran after him, Gregor’s father seized the chief clerk’s stick in his" 551 0
"552" 5200 "right hand (the chief clerk had left it behind on a chair, along with" 552 0
"553" 5200 "his hat and overcoat), picked up a large newspaper from the table with" 553 0
"554" 5200 "his left, and used them to drive Gregor back into his room, stamping" 554 0
"555" 5200 "his foot at him as he went. Gregor’s appeals to his father were of no" 555 0
"556" 5200 "help, his appeals were simply not understood, however much he humbly" 556 0
"557" 5200 "turned his head his father merely stamped his foot all the harder." 557 0
"558" 5200 "Across the room, despite the chilly weather, Gregor’s mother had pulled" 558 0
"559" 5200 "open a window, leant far out of it and pressed her hands to her face. A" 559 0
"560" 5200 "strong draught of air flew in from the street towards the stairway, the" 560 0
"561" 5200 "curtains flew up, the newspapers on the table fluttered and some of" 561 0
"562" 5200 "them were blown onto the floor. Nothing would stop Gregor’s father as" 562 0
"563" 5200 "he drove him back, making hissing noises at him like a wild man. Gregor" 563 0
"564" 5200 "had never had any practice in moving backwards and was only able to go" 564 0
"565" 5200 "very slowly. If Gregor had only been allowed to turn round he would" 565 0
"566" 5200 "have been back in his room straight away, but he was afraid that if he" 566 0
"567" 5200 "took the time to do that his father would become impatient, and there" 567 0
"568" 5200 "was the threat of a lethal blow to his back or head from the stick in" 568 0
"569" 5200 "his father’s hand any moment. Eventually, though, Gregor realised that" 569 0
"570" 5200 "he had no choice as he saw, to his disgust, that he was quite incapable" 570 0
"571" 5200 "of going backwards in a straight line; so he began, as quickly as" 571 0
"572" 5200 "possible and with frequent anxious glances at his father, to turn" 572 0
"573" 5200 "himself round. It went very slowly, but perhaps his father was able to" 573 0
"574" 5200 "see his good intentions as he did nothing to hinder him, in fact now" 574 0
"575" 5200 "and then he used the tip of his stick to give directions from a" 575 0
"576" 5200 "distance as to which way to turn. If only his father would stop that" 576 0
"577" 5200 "unbearable hissing! It was making Gregor quite confused. When he had" 577 0
"578" 5200 "nearly finished turning round, still listening to that hissing, he made" 578 0
"579" 5200 "a mistake and turned himself back a little the way he had just come. He" 579 0
"580" 5200 "was pleased when he finally had his head in front of the doorway, but" 580 0
"581" 5200 "then saw that it was too narrow, and his body was too broad to get" 581 0
"582" 5200 "through it without further difficulty. In his present mood, it" 582 0
"583" 5200 "obviously did not occur to his father to open the other of the double" 583 0
"584" 5200 "doors so that Gregor would have enough space to get through. He was" 584 0
"585" 5200 "merely fixed on the idea that Gregor should be got back into his room" 585 0
"586" 5200 "as quickly as possible. Nor would he ever have allowed Gregor the time" 586 0
"587" 5200 "to get himself upright as preparation for getting through the doorway." 587 0
"588" 5200 "What he did, making more noise than ever, was to drive Gregor forwards" 588 0
"589" 5200 "all the harder as if there had been nothing in the way; it sounded to" 589 0
"590" 5200 "Gregor as if there was now more than one father behind him; it was not" 590 0
"591" 5200 "a pleasant experience, and Gregor pushed himself into the doorway" 591 0
"592" 5200 "without regard for what might happen. One side of his body lifted" 592 0
"593" 5200 "itself, he lay at an angle in the doorway, one flank scraped on the" 593 0
"594" 5200 "white door and was painfully injured, leaving vile brown flecks on it," 594 0
"595" 5200 "soon he was stuck fast and would not have been able to move at all by" 595 0
"596" 5200 "himself, the little legs along one side hung quivering in the air while" 596 0
"597" 5200 "those on the other side were pressed painfully against the ground. Then" 597 0
"598" 5200 "his father gave him a hefty shove from behind which released him from" 598 0
"599" 5200 "where he was held and sent him flying, and heavily bleeding, deep into" 599 0
"600" 5200 "his room. The door was slammed shut with the stick, then, finally, all" 600 0
"601" 5200 "was quiet." 601 0
"602" 5200 "" 602 0
"603" 5200 "" 603 0
"604" 5200 "" 604 0
"605" 5200 "" 605 0
"606" 5200 "<chapter II>" 606 0
"607" 5200 "" 607 0
"608" 5200 "" 608 0
"609" 5200 "It was not until it was getting dark that evening that Gregor awoke" 609 0
"610" 5200 "from his deep and coma-like sleep. He would have woken soon afterwards" 610 0
"611" 5200 "anyway even if he hadn’t been disturbed, as he had had enough sleep and" 611 0
"612" 5200 "felt fully rested. But he had the impression that some hurried steps" 612 0
"613" 5200 "and the sound of the door leading into the front room being carefully" 613 0
"614" 5200 "shut had woken him. The light from the electric street lamps shone" 614 0
"615" 5200 "palely here and there onto the ceiling and tops of the furniture, but" 615 0
"616" 5200 "down below, where Gregor was, it was dark. He pushed himself over to" 616 0
"617" 5200 "the door, feeling his way clumsily with his antennae—of which he was" 617 0
"618" 5200 "now beginning to learn the value—in order to see what had been" 618 0
"619" 5200 "happening there. The whole of his left side seemed like one, painfully" 619 0
"620" 5200 "stretched scar, and he limped badly on his two rows of legs. One of the" 620 0
"621" 5200 "legs had been badly injured in the events of that morning—it was nearly" 621 0
"622" 5200 "a miracle that only one of them had been—and dragged along lifelessly." 622 0
"623" 5200 "" 623 0
"624" 5200 "It was only when he had reached the door that he realised what it" 624 0
"625" 5200 "actually was that had drawn him over to it; it was the smell of" 625 0
"626" 5200 "something to eat. By the door there was a dish filled with sweetened" 626 0
"627" 5200 "milk with little pieces of white bread floating in it. He was so" 627 0
"628" 5200 "pleased he almost laughed, as he was even hungrier than he had been" 628 0
"629" 5200 "that morning, and immediately dipped his head into the milk, nearly" 629 0
"630" 5200 "covering his eyes with it. But he soon drew his head back again in" 630 0
"631" 5200 "disappointment; not only did the pain in his tender left side make it" 631 0
"632" 5200 "difficult to eat the food—he was only able to eat if his whole body" 632 0
"633" 5200 "worked together as a snuffling whole—but the milk did not taste at all" 633 0
"634" 5200 "nice. Milk like this was normally his favourite drink, and his sister" 634 0
"635" 5200 "had certainly left it there for him because of that, but he turned," 635 0
"636" 5200 "almost against his own will, away from the dish and crawled back into" 636 0
"637" 5200 "the centre of the room." 637 0
"638" 5200 "" 638 0
"639" 5200 "Through the crack in the door, Gregor could see that the gas had been" 639 0
"640" 5200 "lit in the living room. His father at this time would normally be sat" 640 0
"641" 5200 "with his evening paper, reading it out in a loud voice to Gregor’s" 641 0
"642" 5200 "mother, and sometimes to his sister, but there was now not a sound to" 642 0
"643" 5200 "be heard. Gregor’s sister would often write and tell him about this" 643 0
"644" 5200 "reading, but maybe his father had lost the habit in recent times. It" 644 0
"645" 5200 "was so quiet all around too, even though there must have been somebody" 645 0
"646" 5200 "in the flat. “What a quiet life it is the family lead”, said Gregor to" 646 0
"647" 5200 "himself, and, gazing into the darkness, felt a great pride that he was" 647 0
"648" 5200 "able to provide a life like that in such a nice home for his sister and" 648 0
"649" 5200 "parents. But what now, if all this peace and wealth and comfort should" 649 0
"650" 5200 "come to a horrible and frightening end? That was something that Gregor" 650 0
"651" 5200 "did not want to think about too much, so he started to move about," 651 0
"652" 5200 "crawling up and down the room." 652 0
"653" 5200 "" 653 0
"654" 5200 "Once during that long evening, the door on one side of the room was" 654 0
"655" 5200 "opened very slightly and hurriedly closed again; later on the door on" 655 0
"656" 5200 "the other side did the same; it seemed that someone needed to enter the" 656 0
"657" 5200 "room but thought better of it. Gregor went and waited immediately by" 657 0
"658" 5200 "the door, resolved either to bring the timorous visitor into the room" 658 0
"659" 5200 "in some way or at least to find out who it was; but the door was opened" 659 0
"660" 5200 "no more that night and Gregor waited in vain. The previous morning" 660 0
"661" 5200 "while the doors were locked everyone had wanted to get in there to him," 661 0
"662" 5200 "but now, now that he had opened up one of the doors and the other had" 662 0
"663" 5200 "clearly been unlocked some time during the day, no-one came, and the" 663 0
"664" 5200 "keys were in the other sides." 664 0
"665" 5200 "" 665 0
"666" 5200 "It was not until late at night that the gaslight in the living room was" 666 0
"667" 5200 "put out, and now it was easy to see that his parents and sister had" 667 0
"668" 5200 "stayed awake all that time, as they all could be distinctly heard as" 668 0
"669" 5200 "they went away together on tip-toe. It was clear that no-one would come" 669 0
"670" 5200 "into Gregor’s room any more until morning; that gave him plenty of time" 670 0
"671" 5200 "to think undisturbed about how he would have to re-arrange his life." 671 0
"672" 5200 "For some reason, the tall, empty room where he was forced to remain" 672 0
"673" 5200 "made him feel uneasy as he lay there flat on the floor, even though he" 673 0
"674" 5200 "had been living in it for five years. Hardly aware of what he was doing" 674 0
"675" 5200 "other than a slight feeling of shame, he hurried under the couch. It" 675 0
"676" 5200 "pressed down on his back a little, and he was no longer able to lift" 676 0
"677" 5200 "his head, but he nonetheless felt immediately at ease and his only" 677 0
"678" 5200 "regret was that his body was too broad to get it all underneath." 678 0
"679" 5200 "" 679 0
"680" 5200 "He spent the whole night there. Some of the time he passed in a light" 680 0
"681" 5200 "sleep, although he frequently woke from it in alarm because of his" 681 0
"682" 5200 "hunger, and some of the time was spent in worries and vague hopes" 682 0
"683" 5200 "which, however, always led to the same conclusion: for the time being" 683 0
"684" 5200 "he must remain calm, he must show patience and the greatest" 684 0
"685" 5200 "consideration so that his family could bear the unpleasantness that he," 685 0
"686" 5200 "in his present condition, was forced to impose on them." 686 0
"687" 5200 "" 687 0
"688" 5200 "Gregor soon had the opportunity to test the strength of his decisions," 688 0
"689" 5200 "as early the next morning, almost before the night had ended, his" 689 0
"690" 5200 "sister, nearly fully dressed, opened the door from the front room and" 690 0
"691" 5200 "looked anxiously in. She did not see him straight away, but when she" 691 0
"692" 5200 "did notice him under the couch—he had to be somewhere, for God’s sake," 692 0
"693" 5200 "he couldn’t have flown away—she was so shocked that she lost control of" 693 0
"694" 5200 "herself and slammed the door shut again from outside. But she seemed to" 694 0
"695" 5200 "regret her behaviour, as she opened the door again straight away and" 695 0
"696" 5200 "came in on tip-toe as if entering the room of someone seriously ill or" 696 0
"697" 5200 "even of a stranger. Gregor had pushed his head forward, right to the" 697 0
"698" 5200 "edge of the couch, and watched her. Would she notice that he had left" 698 0
"699" 5200 "the milk as it was, realise that it was not from any lack of hunger and" 699 0
"700" 5200 "bring him in some other food that was more suitable? If she didn’t do" 700 0
"701" 5200 "it herself he would rather go hungry than draw her attention to it," 701 0
"702" 5200 "although he did feel a terrible urge to rush forward from under the" 702 0
"703" 5200 "couch, throw himself at his sister’s feet and beg her for something" 703 0
"704" 5200 "good to eat. However, his sister noticed the full dish immediately and" 704 0
"705" 5200 "looked at it and the few drops of milk splashed around it with some" 705 0
"706" 5200 "surprise. She immediately picked it up—using a rag, not her bare" 706 0
"707" 5200 "hands—and carried it out. Gregor was extremely curious as to what she" 707 0
"708" 5200 "would bring in its place, imagining the wildest possibilities, but he" 708 0
"709" 5200 "never could have guessed what his sister, in her goodness, actually did" 709 0
"710" 5200 "bring. In order to test his taste, she brought him a whole selection of" 710 0
"711" 5200 "things, all spread out on an old newspaper. There were old, half-rotten" 711 0
"712" 5200 "vegetables; bones from the evening meal, covered in white sauce that" 712 0
"713" 5200 "had gone hard; a few raisins and almonds; some cheese that Gregor had" 713 0
"714" 5200 "declared inedible two days before; a dry roll and some bread spread" 714 0
"715" 5200 "with butter and salt. As well as all that she had poured some water" 715 0
"716" 5200 "into the dish, which had probably been permanently set aside for" 716 0
"717" 5200 "Gregor’s use, and placed it beside them. Then, out of consideration for" 717 0
"718" 5200 "Gregor’s feelings, as she knew that he would not eat in front of her," 718 0
"719" 5200 "she hurried out again and even turned the key in the lock so that" 719 0
"720" 5200 "Gregor would know he could make things as comfortable for himself as he" 720 0
"721" 5200 "liked. Gregor’s little legs whirred, at last he could eat. What’s more," 721 0
"722" 5200 "his injuries must already have completely healed as he found no" 722 0
"723" 5200 "difficulty in moving. This amazed him, as more than a month earlier he" 723 0
"724" 5200 "had cut his finger slightly with a knife, he thought of how his finger" 724 0
"725" 5200 "had still hurt the day before yesterday. “Am I less sensitive than I" 725 0
"726" 5200 "used to be, then?”, he thought, and was already sucking greedily at the" 726 0
"727" 5200 "cheese which had immediately, almost compellingly, attracted him much" 727 0
"728" 5200 "more than the other foods on the newspaper. Quickly one after another," 728 0
"729" 5200 "his eyes watering with pleasure, he consumed the cheese, the vegetables" 729 0
"730" 5200 "and the sauce; the fresh foods, on the other hand, he didn’t like at" 730 0
"731" 5200 "all, and even dragged the things he did want to eat a little way away" 731 0
"732" 5200 "from them because he couldn’t stand the smell. Long after he had" 732 0
"733" 5200 "finished eating and lay lethargic in the same place, his sister slowly" 733 0
"734" 5200 "turned the key in the lock as a sign to him that he should withdraw. He" 734 0
"735" 5200 "was immediately startled, although he had been half asleep, and he" 735 0
"736" 5200 "hurried back under the couch. But he needed great self-control to stay" 736 0
"737" 5200 "there even for the short time that his sister was in the room, as" 737 0
"738" 5200 "eating so much food had rounded out his body a little and he could" 738 0
"739" 5200 "hardly breathe in that narrow space. Half suffocating, he watched with" 739 0
"740" 5200 "bulging eyes as his sister unselfconsciously took a broom and swept up" 740 0
"741" 5200 "the left-overs, mixing them in with the food he had not even touched at" 741 0
"742" 5200 "all as if it could not be used any more. She quickly dropped it all" 742 0
"743" 5200 "into a bin, closed it with its wooden lid, and carried everything out." 743 0
"744" 5200 "She had hardly turned her back before Gregor came out again from under" 744 0
"745" 5200 "the couch and stretched himself." 745 0
"746" 5200 "" 746 0
"747" 5200 "This was how Gregor received his food each day now, once in the morning" 747 0
"748" 5200 "while his parents and the maid were still asleep, and the second time" 748 0
"749" 5200 "after everyone had eaten their meal at midday as his parents would" 749 0
"750" 5200 "sleep for a little while then as well, and Gregor’s sister would send" 750 0
"751" 5200 "the maid away on some errand. Gregor’s father and mother certainly did" 751 0
"752" 5200 "not want him to starve either, but perhaps it would have been more than" 752 0
"753" 5200 "they could stand to have any more experience of his feeding than being" 753 0
"754" 5200 "told about it, and perhaps his sister wanted to spare them what" 754 0
"755" 5200 "distress she could as they were indeed suffering enough." 755 0
"756" 5200 "" 756 0
"757" 5200 "It was impossible for Gregor to find out what they had told the doctor" 757 0
"758" 5200 "and the locksmith that first morning to get them out of the flat. As" 758 0
"759" 5200 "nobody could understand him, nobody, not even his sister, thought that" 759 0
"760" 5200 "he could understand them, so he had to be content to hear his sister’s" 760 0
"761" 5200 "sighs and appeals to the saints as she moved about his room. It was" 761 0
"762" 5200 "only later, when she had become a little more used to everything—there" 762 0
"763" 5200 "was, of course, no question of her ever becoming fully used to the" 763 0
"764" 5200 "situation—that Gregor would sometimes catch a friendly comment, or at" 764 0
"765" 5200 "least a comment that could be construed as friendly. “He’s enjoyed his" 765 0
"766" 5200 "dinner today”, she might say when he had diligently cleared away all" 766 0
"767" 5200 "the food left for him, or if he left most of it, which slowly became" 767 0
"768" 5200 "more and more frequent, she would often say, sadly, “now everything’s" 768 0
"769" 5200 "just been left there again”." 769 0
"770" 5200 "" 770 0
"771" 5200 "Although Gregor wasn’t able to hear any news directly he did listen to" 771 0
"772" 5200 "much of what was said in the next rooms, and whenever he heard anyone" 772 0
"773" 5200 "speaking he would scurry straight to the appropriate door and press his" 773 0
"774" 5200 "whole body against it. There was seldom any conversation, especially at" 774 0
"775" 5200 "first, that was not about him in some way, even if only in secret. For" 775 0
"776" 5200 "two whole days, all the talk at every mealtime was about what they" 776 0
"777" 5200 "should do now; but even between meals they spoke about the same subject" 777 0
"778" 5200 "as there were always at least two members of the family at home—nobody" 778 0
"779" 5200 "wanted to be at home by themselves and it was out of the question to" 779 0
"780" 5200 "leave the flat entirely empty. And on the very first day the maid had" 780 0
"781" 5200 "fallen to her knees and begged Gregor’s mother to let her go without" 781 0
"782" 5200 "delay. It was not very clear how much she knew of what had happened but" 782 0
"783" 5200 "she left within a quarter of an hour, tearfully thanking Gregor’s" 783 0
"784" 5200 "mother for her dismissal as if she had done her an enormous service." 784 0
"785" 5200 "She even swore emphatically not to tell anyone the slightest about what" 785 0
"786" 5200 "had happened, even though no-one had asked that of her." 786 0
"787" 5200 "" 787 0
"788" 5200 "Now Gregor’s sister also had to help his mother with the cooking;" 788 0
"789" 5200 "although that was not so much bother as no-one ate very much. Gregor" 789 0
"790" 5200 "often heard how one of them would unsuccessfully urge another to eat," 790 0
"791" 5200 "and receive no more answer than “no thanks, I’ve had enough” or" 791 0
"792" 5200 "something similar. No-one drank very much either. His sister would" 792 0
"793" 5200 "sometimes ask his father whether he would like a beer, hoping for the" 793 0
"794" 5200 "chance to go and fetch it herself. When his father then said nothing" 794 0
"795" 5200 "she would add, so that he would not feel selfish, that she could send" 795 0
"796" 5200 "the housekeeper for it, but then his father would close the matter with" 796 0
"797" 5200 "a big, loud “No”, and no more would be said." 797 0
"798" 5200 "" 798 0
"799" 5200 "Even before the first day had come to an end, his father had explained" 799 0
"800" 5200 "to Gregor’s mother and sister what their finances and prospects were." 800 0
"801" 5200 "Now and then he stood up from the table and took some receipt or" 801 0
"802" 5200 "document from the little cash box he had saved from his business when" 802 0
"803" 5200 "it had collapsed five years earlier. Gregor heard how he opened the" 803 0
"804" 5200 "complicated lock and then closed it again after he had taken the item" 804 0
"805" 5200 "he wanted. What he heard his father say was some of the first good news" 805 0
"806" 5200 "that Gregor heard since he had first been incarcerated in his room. He" 806 0
"807" 5200 "had thought that nothing at all remained from his father’s business, at" 807 0
"808" 5200 "least he had never told him anything different, and Gregor had never" 808 0
"809" 5200 "asked him about it anyway. Their business misfortune had reduced the" 809 0
"810" 5200 "family to a state of total despair, and Gregor’s only concern at that" 810 0
"811" 5200 "time had been to arrange things so that they could all forget about it" 811 0
"812" 5200 "as quickly as possible. So then he started working especially hard," 812 0
"813" 5200 "with a fiery vigour that raised him from a junior salesman to a" 813 0
"814" 5200 "travelling representative almost overnight, bringing with it the chance" 814 0
"815" 5200 "to earn money in quite different ways. Gregor converted his success at" 815 0
"816" 5200 "work straight into cash that he could lay on the table at home for the" 816 0
"817" 5200 "benefit of his astonished and delighted family. They had been good" 817 0
"818" 5200 "times and they had never come again, at least not with the same" 818 0
"819" 5200 "splendour, even though Gregor had later earned so much that he was in a" 819 0
"820" 5200 "position to bear the costs of the whole family, and did bear them. They" 820 0
"821" 5200 "had even got used to it, both Gregor and the family, they took the" 821 0
"822" 5200 "money with gratitude and he was glad to provide it, although there was" 822 0
"823" 5200 "no longer much warm affection given in return. Gregor only remained" 823 0
"824" 5200 "close to his sister now. Unlike him, she was very fond of music and a" 824 0
"825" 5200 "gifted and expressive violinist, it was his secret plan to send her to" 825 0
"826" 5200 "the conservatory next year even though it would cause great expense" 826 0
"827" 5200 "that would have to be made up for in some other way. During Gregor’s" 827 0
"828" 5200 "short periods in town, conversation with his sister would often turn to" 828 0
"829" 5200 "the conservatory but it was only ever mentioned as a lovely dream that" 829 0
"830" 5200 "could never be realised. Their parents did not like to hear this" 830 0
"831" 5200 "innocent talk, but Gregor thought about it quite hard and decided he" 831 0
"832" 5200 "would let them know what he planned with a grand announcement of it on" 832 0
"833" 5200 "Christmas day." 833 0
"834" 5200 "" 834 0
"835" 5200 "That was the sort of totally pointless thing that went through his mind" 835 0
"836" 5200 "in his present state, pressed upright against the door and listening." 836 0
"837" 5200 "There were times when he simply became too tired to continue listening," 837 0
"838" 5200 "when his head would fall wearily against the door and he would pull it" 838 0
"839" 5200 "up again with a start, as even the slightest noise he caused would be" 839 0
"840" 5200 "heard next door and they would all go silent. “What’s that he’s doing" 840 0
"841" 5200 "now”, his father would say after a while, clearly having gone over to" 841 0
"842" 5200 "the door, and only then would the interrupted conversation slowly be" 842 0
"843" 5200 "taken up again." 843 0
"844" 5200 "" 844 0
"845" 5200 "When explaining things, his father repeated himself several times," 845 0
"846" 5200 "partly because it was a long time since he had been occupied with these" 846 0
